ImageName,ComponentLabel,Script,RecognizedText
image247.png,Text,Bengali,সচ্চিদানন্দ
image248.png,Text,Bengali,ন
image249.png,Text,Bengali,ব
image250.png,Text,Bengali,ঘনাদা
image251.png,Text,Bengali,সিলেকশন
image252.png,Text,Bengali,২৫৫০২২৮
image253.png,Text,Bengali,ফোন
image254.png,Text,Bengali,০৩৪২
image255.png,Text,Bengali,নরম
image256.png,Text,Bengali,টেলার্স
image257.png,Text,Bengali,বর্ধমান
image258.png,Text,Bengali,বি.সি.
image259.png,Text,Bengali,রোড
image260.png,Text,Bengali,বিশ্ব
image261.png,Text,Bengali,দত্ত
image262.png,Text,Bengali,সেন্টার
image263.png,Text,Bengali,শারদীয়া
image264.png,Text,Bengali,সমগ্র
image265.png,Text,Bengali,অনবদ্য
image266.png,Text,Bengali,৮-৯ 
image267.png,Text,Bengali,লেডিস
image268.png,Text,Bengali,সুন্দর
image269.png,Text,Bengali,সাধারণ
image270.png,Text,Bengali,করুন
image271.png,Text,Bengali,মিতা
image272.png,Text,Bengali,আষাঢ়
image273.png,Text,Bengali,হেমেন্দ্রকুমার
image274.png,Text,Bengali,ব্যানার্জী
image275.png,Text,Bengali,রায়
image276.png,Text,Bengali,করলে
image277.png,Text,Bengali,পঁচিশ
image278.png,Text,Bengali,নিউ
image279.png,Text,Bengali,হাউস
image280.png,Text,Bengali,তোলে
image281.png,Text,Bengali,বেডিং
image282.png,Text,Bengali,ন্যাশনাল
image283.png,Text,Bengali,রকম
image284.png,Text,Bengali,কার্লঅন
image285.png,Text,Bengali,বাংলা
image286.png,Text,Bengali,আদি
image287.png,Text,Bengali,ভূত
image288.png,Text,Bengali,অভিজাত
image289.png,Text,Bengali,দাদা
image290.png,Text,Bengali,শয্যা
image291.png,Text,Bengali,দ্রবের
image292.png,Text,Bengali, 
image293.png,Text,Bengali,নিপূণ
image294.png,Text,Bengali,শিল্পী
image295.png,Text,Bengali,পর্দা
image296.png,Text,Bengali,পঁচিশ
image297.png,Text,Bengali,পলেস্তারা
image298.png,Text,Bengali,মিলিত
image299.png,Text,Bengali,হাওড়া
image300.png,Text,Bengali,শিখুন
image301.png,Text,Bengali,কেন্দ্র
image302.png,Text,Bengali,জুটমিল
image303.png,Text,Bengali,মুক্তি
image304.png,Text,Bengali,রক্তকরবী
image305.png,Text,Bengali,শ্রীমতী
image306.png,Text,Bengali,নাসিমা
image307.png,Text,Bengali,রকম
image308.png,Text,Bengali,বেগম
image309.png,Text,Bengali,মধুচন্দ্রিমা
image310.png,Text,Bengali,হোক
image311.png,Text,Bengali,সেফটি
image312.png,Text,Bengali,রঞ্জন
image313.png,Text,Bengali,অভিনন্দন
image314.png,Text,Bengali,বন্দ্যোপাধ্যায়
image315.png,Text,Bengali,সমগ্র
image316.png,Text,Bengali,জন্য
image317.png,Text,Bengali,ক্রসস্টিচ
image318.png,Text,Bengali,উপলক্ষ্যে
image319.png,Text,Bengali,প্রকাশন
image320.png,Text,Bengali,ঠাকুরপুকুর
image321.png,Text,Bengali,এসপ্ল্যানেড
image322.png,Text,Bengali,ডোর
image323.png,Text,Bengali,ডানলপ
image324.png,Text,Bengali,বিশ্ব
image325.png,Text,Bengali,দীপ
image326.png,Text,Bengali,রথতলা
image327.png,Text,Bengali,বারাসাত
image328.png,Text,Bengali,বেলঘড়িয়া
image329.png,Text,Bengali,ওয়াটার
image330.png,Text,Bengali,পশ্চিমবঙ্গ
image331.png,Text,Bengali,রুটের
image332.png,Text,Bengali,টা
image333.png,Text,Bengali,ডিজাইনের
image334.png,Text,Bengali,ভাড়া
image335.png,Text,Bengali,গৌতম
image336.png,Text,Bengali,ময়ূখ
image337.png,Text,Bengali,বইমেলায়
image338.png,Text,Bengali,ধাননগর
image339.png,Text,Bengali,পুলিশ
image340.png,Text,Bengali,বইমেলায়
image341.png,Text,Bengali,কালার
image342.png,Text,Bengali,বই
image343.png,Text,Bengali,পাওয়া
image344.png,Text,Bengali,হবেন
image345.png,Text,Bengali,ফ্যাশা
image346.png,Text,Bengali,গীতিকারের
image347.png,Text,Bengali,ইন
image348.png,Text,Bengali,প্রকৃতি
image349.png,Text,Bengali,ভালোপাহাড়
image350.png,Text,Bengali,কখনোই
image351.png,Text,Bengali,যা
image352.png,Text,Bengali,আধুনিক
image353.png,Text,Bengali,পুস্তক
image354.png,Text,Bengali,মাস
image355.png,Text,Bengali,সংকলন
image356.png,Text,Bengali,জুয়েলারী
image357.png,Text,Bengali,প্রকাশন
image358.png,Text,Bengali,খোয়াবনামা
image359.png,Text,Bengali,পশ্চিমবঙ্গের
image360.png,Text,Bengali,সবথেকে
image361.png,Text,Bengali,দ্রুত
image362.png,Text,Bengali,নেটওয়ার্কে
image363.png,Text,Bengali,যোগ
image364.png,Text,Bengali,দিন
image365.png,Text,Bengali,রেজিস্ট্রি
image366.png,Text,Bengali,এডুকেশন
image367.png,Text,Bengali,সেলুন
image368.png,Text,Bengali,পিয়ম
image369.png,Text,Bengali,এখানে
image370.png,Text,Bengali,ডিজাইনের
image371.png,Text,Bengali,ইনফিনিটি
image372.png,Text,Bengali,লেডিস
image373.png,Text,Bengali,করা
image374.png,Text,Bengali,ক্যাটারার
image375.png,Text,Bengali,বাইট
image376.png,Text,Bengali,হাজরা
image377.png,Text,Bengali,রোড
image378.png,Text,Bengali,রক্স
image379.png,Text,Bengali,ইউথ
image380.png,Text,Bengali,অন্তর্দাহন
image381.png,Text,Bengali,লল্ষ্মীকান্ত
image382.png,Text,Bengali,রমা
image383.png,Text,Bengali,এবং
image384.png,Text,Bengali,ইলেক্ট্রনিক্স
image385.png,Text,Bengali,কবিতা
image386.png,Text,Bengali,কবিতা
image387.png,Text,Bengali,মিতিনমাসি
image388.png,Text,Bengali,শালক
image389.png,Text,Bengali,প্লাই
image390.png,Text,Bengali,তুষার
image391.png,Text,Bengali,রংরুট
image392.png,Text,Bengali,কান্তি
image393.png,Text,Bengali,দাস
image394.png,Text,Bengali,দশানন
image395.png,Text,Bengali,গজানন
image396.png,Text,Bengali,দশানন
image397.png,Text,Bengali,আবদুর
image398.png,Text,Bengali,অফিসার্স
image399.png,Text,Bengali,শিঘ্রই
image400.png,Text,Bengali,গ্লাস
image401.png,Text,Bengali,আজব
image402.png,Text,Bengali,কান্ডকারখানা
image403.png,Text,Bengali,হলিডেয়ার
image404.png,Text,Bengali,অভিজিৎ
image405.png,Text,Bengali,দুটি
image406.png,Text,Bengali,সেনগুপ্ত
image407.png,Text,Bengali,নির্বাচিত
image408.png,Text,Bengali,১০০
image409.png,Text,Bengali,কবিতামালা
image410.png,Text,Bengali,সুনির্বাচিত
image411.png,Text,Bengali,অরুণ
image412.png,Text,Bengali,কলোনী
image413.png,Text,Bengali,টিনটিন
image414.png,Text,Bengali,রমা
image415.png,Text,Bengali,আমাদের
image416.png,Text,Bengali,নিশ্চিত
image417.png,Text,Bengali,নিশ্চিত
image418.png,Text,Bengali,উপসংহার
image419.png,Text,Bengali,কাকাবাবু
image420.png,Text,Bengali,শবর
image421.png,Text,Bengali,পান্ডব
image422.png,Text,Bengali,তুষার
image423.png,Text,Bengali,বঙ্গীয়
image424.png,Text,Bengali,ভূগোল
image425.png,Text,Bengali,মন্দির
image426.png,Text,Bengali,মঞ্চ
image427.png,Text,Bengali,ডুয়াস
image428.png,Text,Bengali,মঞ্চ
image429.png,Text,Bengali,ভূগোল
image430.png,Text,Bengali,অরাবী
image431.png,Text,Bengali,মাইতি
image432.png,Text,Bengali,সাহিত্যম্‌
image433.png,Text,Bengali,দেবব্রত
image434.png,Text,Bengali,স্টল
image435.png,Text,Bengali,নং
image436.png,Text,Bengali,এজেন্সি
image437.png,Text,Bengali,নির্মল
image438.png,Text,Bengali,পারবীরহাটা
image439.png,Text,Bengali,পরিচালিত
image440.png,Text,Bengali,ডুয়ার্সের
image441.png,Text,Bengali,২৭৭
image442.png,Text,Bengali,মানচিত্রের
image443.png,Text,Bengali,বিবর্ত্তন
image444.png,Text,Bengali,শুভমানস
image445.png,Text,Bengali,গঙ্গা
image446.png,Text,Bengali,জল
image447.png,Text,Bengali,অভিযান
image448.png,Text,Bengali,আবহাওয়া
image449.png,Text,Bengali,উপমহাদেশে
image450.png,Text,Bengali,ভারত
image451.png,Text,Bengali,সেবাশ্রম
image452.png,Text,Bengali,বই
image453.png,Text,Bengali,নবপল্লী
image454.png,Text,Bengali,সঙ্ঘের
image455.png,Text,Bengali,সেরে
image456.png,Text,Bengali,অরাবী
image457.png,Text,Bengali,মাসিক
image458.png,Text,Bengali,পত্রিকা
image459.png,Text,Bengali,বাঙলার
image460.png,Text,Bengali,মুখ
image461.png,Text,Bengali,প্রকাশন
image462.png,Text,Bengali,স্টল
image463.png,Text,Bengali,নং
image464.png,Text,Bengali,পত্রিকার
image465.png,Text,Bengali,১০০
image466.png,Text,Bengali,গ্রাহক
image467.png,Text,Bengali,ভারতীয়
image468.png,Text,Bengali,সংঘ
image469.png,Text,Bengali,মহিমা
image470.png,Text,Bengali,যাচ্ছে
image471.png,Text,Bengali,মাহাত্ম্য
image472.png,Text,Bengali,তার
image473.png,Text,Bengali,সংগ্রহ
image474.png,Text,Bengali,বইটি
image475.png,Text,Bengali,শরৎসমগ্র
image476.png,Text,Bengali,রচনা
image477.png,Text,Bengali,টাকার
image478.png,Text,Bengali,সমগ্র
image479.png,Text,Bengali,সমগ্র
image480.png,Text,Bengali,সন্দেশ
image481.png,Text,Bengali,কৃষিবান্ধব
image482.png,Text,Bengali,উপন্যাস 
image483.png,Text,Bengali,সমগ্র
image484.png,Text,Bengali,উপেন্দ্র
image485.png,Text,Bengali,শরৎসমগ্র
image486.png,Text,Bengali,দুই
image487.png,Text,Bengali,ব
image488.png,Text,Bengali,স্টল
image489.png,Text,Bengali,সুকুমার
image490.png,Text,Bengali,বই
image491.png,Text,Bengali,২৪৪
image492.png,Text,Bengali,আঁকার
image493.png,Text,Bengali,বই
image494.png,Text,Bengali,একগুচ্ছ
image495.png,Text,Bengali,সমগ্র
image496.png,Text,Bengali,নবম
image497.png,Text,Bengali,দশম
image498.png,Text,Bengali,সমগ্র
image499.png,Text,Bengali,বছরের
image500.png,Text,Bengali,বঙ্কিম
image501.png,Text,Bengali,সুকুমার
image502.png,Text,Bengali,ইউথ
image503.png,Text,Bengali,ভারত
image504.png,Text,Bengali,সেবাশ্রম
image505.png,Text,Bengali,সঙ্ঘের
image506.png,Text,Bengali,চরিতামৃত
image507.png,Text,Bengali,উপহার
image508.png,Text,Bengali,বই
image509.png,Text,Bengali,সিদ্ধপীঠের
image510.png,Text,Bengali,নতুন
image511.png,Text,Bengali,খণ্ডে
image512.png,Text,Bengali,জীবন
image513.png,Text,Bengali,হিন্দুশাস্ত্র
image514.png,Text,Bengali,হস্টেলস্‌
image515.png,Text,Bengali,বিবর্তন
image516.png,Text,Bengali,যুগাচার্য্য
image517.png,Text,Bengali,নির্দেশ
image518.png,Text,Bengali,অগ্নিযুগ
image519.png,Text,Bengali,র‍্যাডিক্যাল
image520.png,Text,Bengali,সমাজ
image521.png,Text,Bengali,পদ্ধতি
image522.png,Text,Bengali,পশ্চিমবঙ্গের
image523.png,Text,Bengali,গ্রন্থমালা
image524.png,Text,Bengali,ইম্প্রেশন
image525.png,Text,Bengali,কলকাতা
image526.png,Text,Bengali,অ্যাসোসিয়েশন
image527.png,Text,Bengali,স্বপ্নময়
image528.png,Text,Bengali,ছোটদের
image529.png,Text,Bengali,বইয়ের
image530.png,Text,Bengali,স্বপ্নরাজ্য
image531.png,Text,Bengali,দক্ষভারতী
image532.png,Text,Bengali,আয়োগ
image533.png,Text,Bengali,কম
image534.png,Text,Bengali,কম
image535.png,Text,Bengali,ছোটদের
image536.png,Text,Bengali,আলিবাবা
image537.png,Text,Bengali,চোর
image538.png,Text,Bengali,অফ
image539.png,Text,Bengali,বই
image540.png,Text,Bengali,উপন্যাস
image541.png,Text,Bengali,আত্মজা
image542.png,Text,Bengali,ছোটদের
image543.png,Text,Bengali,প্রদীপ
image544.png,Text,Bengali,যু
image545.png,Text,Bengali,বিনা
image546.png,Text,Bengali,৭০০
image547.png,Text,Bengali,খরচে
image548.png,Text,Bengali,আইনি
image549.png,Text,Bengali,কেন্দ্র
image550.png,Text,Bengali,ইন্ডিয়া
image551.png,Text,Bengali,কলেজ
image552.png,Text,Bengali,তবে
image553.png,Text,Bengali,আর
image554.png,Text,Bengali,এবারও
image555.png,Text,Bengali,ভূগোল
image556.png,Text,Bengali,অন্যরকম
image557.png,Text,Bengali,বইমেলার
image558.png,Text,Bengali,শ্রেষ্ঠ
image559.png,Text,Bengali,রায়
image560.png,Text,Bengali,বৎসরের
image561.png,Text,Bengali,ইংরাজী
image562.png,Text,Bengali,হাসপাতালে
image563.png,Text,Bengali,টেগর
image564.png,Text,Bengali,৩০০
image565.png,Text,Bengali,পুরস্কার
image566.png,Text,Bengali,যায়
image567.png,Text,Bengali,উপকূলের
image568.png,Text,Bengali,পুরোনো 
image569.png,Text,Bengali,কারুকথা
image570.png,Text,Bengali,নাচ
image571.png,Text,Bengali,সচ্চিদানন্দ
image572.png,Text,Bengali,সোসাইটি
image573.png,Text,Bengali,আসহ্য
image574.png,Text,Bengali,সমগ্র
image575.png,Text,Bengali,পত্রভারতী
image576.png,Text,Bengali,রিসার্চ
image577.png,Text,Bengali,হারিয়ে
image578.png,Text,Bengali,বিবর্ত্তন 
image579.png,Text,Bengali,লেখা
image580.png,Text,Bengali,তৃণমূল
image581.png,Text,Bengali,ছাত্র
image582.png,Text,Bengali,ছোট
image583.png,Text,Bengali,বড়দের
image584.png,Text,Bengali,বইয়ের
image585.png,Text,Bengali,পরিষদের
image586.png,Text,Bengali,ভবন
image587.png,Text,Bengali,ফেলুদা
image588.png,Text,Bengali,ইন্সটিটিউট
image589.png,Text,Bengali,হিমালয়
image590.png,Text,Bengali,ঘনাদা
image591.png,Text,Bengali,বুদ্ধদেব
image592.png,Text,Bengali,এর
image593.png,Text,Bengali,ভূত
image594.png,Text,Bengali,হাঁসি
image595.png,Text,Bengali,শরৎ
image596.png,Text,Bengali,প্রকার
image597.png,Text,Bengali,তসলিমা
image598.png,Text,Bengali,স্মরণজিৎ
image599.png,Text,Bengali,এবং
image600.png,Text,Bengali,মানুষ
image601.png,Text,Bengali,ভোলানাথ
image602.png,Text,Bengali,সদস্য
image603.png,Text,Bengali,মেকলে
image604.png,Text,Bengali,র‍্যাডক্লিফ
image605.png,Text,Bengali,মন্ত্রে
image606.png,Text,Bengali,ভাই
image607.png,Text,Bengali,ভাইয়ের
image608.png,Text,Bengali,স্বরলিপি
image609.png,Text,Bengali,পুড়ে
image610.png,Text,Bengali,শরণার্থী
image611.png,Text,Bengali,চরিতামৃত
image612.png,Text,Bengali,ঠিকানা
image613.png,Text,Bengali,এবারের
image614.png,Text,Bengali,নগর
image615.png,Text,Bengali,হোন
image616.png,Text,Bengali,শাঁখ
image617.png,Text,Bengali,দাও
image618.png,Text,Bengali,শ্রীসারদা
image619.png,Text,Bengali,মঠ
image620.png,Text,Bengali,দক্ষিণেশ্বর
image621.png,Text,Bengali,কলকাতা
image622.png,Text,Bengali,ভারত
image623.png,Text,Bengali,৭৬
image624.png,Text,Bengali,বসন্তপুর
image625.png,Text,Bengali,বইমেলার
image626.png,Text,Bengali,নজরুল
image627.png,Text,Bengali,দেশকাল
image628.png,Text,Bengali,শ্রীরামকৃষ্ণ
image629.png,Text,Bengali,সারদা
image630.png,Text,Bengali,ইসলাম
image631.png,Text,Bengali,প্রচারিত
image632.png,Text,Bengali,উবুদশ
image633.png,Text,Bengali,সম্পর্ক
image634.png,Text,Bengali,কর্তৃক
image635.png,Text,Bengali,জয়
image636.png,Text,Bengali,অ্যাচিভার্স
image637.png,Text,Bengali,বিশেষ
image638.png,Text,Bengali,ছাত্র
image639.png,Text,Bengali,১৮৮৩
image640.png,Text,Bengali,চাকরি
image641.png,Text,Bengali,বাক্‌চি
image642.png,Text,Bengali,সেরা
image643.png,Text,Bengali,স্থাপিত
image644.png,Text,Bengali,দেশ
image645.png,Text,Bengali,গ্রন্থতালিকা
image646.png,Text,Bengali,পি
image647.png,Text,Bengali,কল্যাণী
image648.png,Text,Bengali,বিশ্ববিদ্যালয়
image649.png,Text,Bengali,উইনডোজ
image650.png,Text,Bengali,বিশ্ববিদ্যালয়
image651.png,Text,Bengali,স্টল
image652.png,Text,Bengali,স্বীকৃত
image653.png,Text,Bengali,৩৯৪
image654.png,Text,Bengali,সৌজন্যে
image655.png,Text,Bengali,সাংস্কৃতিক
image656.png,Text,Bengali,জাতীয়
image657.png,Text,Bengali,কল্যাণী
image658.png,Text,Bengali,রমতাযোগী
image659.png,Text,Bengali,নাথ
image660.png,Text,Bengali,দ্বাদশ
image661.png,Text,Bengali,অসামান্য
image662.png,Text,Bengali,জ্যোতিলিঙ্গ
image663.png,Text,Bengali,ভারতের
image664.png,Text,Bengali,অধিকার
image665.png,Text,Bengali,শ্রীঅমিত
image666.png,Text,Bengali,কান্তি
image667.png,Text,Bengali,উপনিষদ
image668.png,Text,Bengali,অক্ষর
image669.png,Text,Bengali,প্রকাশন
image670.png,Text,Bengali,লৌকিক
image671.png,Text,Bengali,মল্লিক
image672.png,Text,Bengali,ব্রাদার্স
image673.png,Text,Bengali,আকর্ষণ
image674.png,Text,Bengali,ইসলামিক
image675.png,Text,Bengali,বই
image676.png,Text,Bengali,দ্য
image677.png,Text,Bengali,ড্রাগ
image678.png,Text,Bengali,মঞ্চ
image679.png,Text,Bengali,ওসমান
image680.png,Text,Bengali,প্রকাশন
image681.png,Text,Bengali,বিভাগ
image682.png,Text,Bengali,মন্ত্রক
image683.png,Text,Bengali, 
image684.png,Text,Bengali,আন্তর্জাতিক
