ImageName,ComponentLabel,Script,RecognizedText
image227.png,Text,Latin,FINALLY
image228.png,Text,Latin,DD
image229.png,Text,Latin,HALL
image230.png,Text,Latin,DEVDUTT
image231.png,Text,Latin,BENGAL
image232.png,Text,Latin,Current
image233.png,Text,Latin,Marcopolo
image234.png,Text,Latin,CHEMIST
image235.png,Text,Latin,GIRLS
image236.png,Text,Latin,FIRE
image237.png,Text,Latin,DCA
image238.png,Text,Latin,EXTINGUISHER
image239.png,Text,Latin,SAFE
image240.png,Text,Latin,DRIVE
image241.png,Text,Latin,Sylvan
image242.png,Text,Latin,BENGAL
image243.png,Text,Latin,SANDHI
image244.png,Text,Latin,JOY
image245.png,Text,Latin,MEANS
image246.png,Text,Latin,VITAMIN
image247.png,Text,Latin,BUSINESS
image248.png,Text,Latin,DRUGGIST
image249.png,Text,Latin,Ltd.
image250.png,Text,Latin,State
image251.png,Text,Latin,KOLKATA
image252.png,Text,Latin,AND
image253.png,Text,Latin,215A
image254.png,Text,Latin,Sodium
image255.png,Text,Latin,STATE
image256.png,Text,Latin,215A/1
image257.png,Text,Latin,43/1
image258.png,Text,Latin,201
image259.png,Text,Latin,KB-22
image260.png,Text,Latin,KB-16
image261.png,Text,Latin,44A
image262.png,Text,Latin,260
image263.png,Text,Latin,CCA
image264.png,Text,Latin,ARITAR
image265.png,Text,Latin,Hyaluronate
image266.png,Text,Latin,K-1
image267.png,Text,Latin,GOLDEN
image268.png,Text,Latin,ATM
image269.png,Text,Latin,211B
image270.png,Text,Latin,AC-35
image271.png,Text,Latin,S-23A
image272.png,Text,Latin,APARTMENT
image273.png,Text,Latin,Tally
image274.png,Text,Latin,BUSINESS
image275.png,Text,Latin,AC-23
image276.png,Text,Latin,FIRE
image277.png,Text,Latin,FIRE
image278.png,Text,Latin,150
image279.png,Text,Latin,DN-46
image280.png,Text,Latin,DN-47
image281.png,Text,Latin,UNDER
image282.png,Text,Latin,MART
image283.png,Text,Latin,K-2
image284.png,Text,Latin,WASTE
image285.png,Text,Latin,REGD
image286.png,Text,Latin,Sale
image287.png,Text,Latin,Ophthalmic
image288.png,Text,Latin,TITAN
image289.png,Text,Latin,of
image290.png,Text,Latin,TARAKNATH
image291.png,Text,Latin,MOTOR
image292.png,Text,Latin,Cigarettes
image293.png,Text,Latin,CARRERA
image294.png,Text,Latin,and
image295.png,Text,Latin,Less
image296.png,Text,Latin,EMPORIO ARMANI
image297.png,Text,Latin,Tobacco
image298.png,Text,Latin,Solution
image299.png,Text,Latin,CEAT
image300.png,Text,Latin,Products
image301.png,Text,Latin,BOOK
image302.png,Text,Latin,POLICE
image303.png,Text,Latin,A/C
image304.png,Text,Latin,Emergency
image305.png,Text,Latin,exit
image306.png,Text,Latin,",CC-1"
image307.png,Text,Latin,TAILORS
image308.png,Text,Latin,Hyaluronate
image309.png,Text,Latin,Bank
image310.png,Text,Latin,PNB
image311.png,Text,Latin,in
image312.png,Text,Latin,YEARS
image313.png,Text,Latin,SYNDICATE
image314.png,Text,Latin,RIYA
image315.png,Text,Latin,an
image316.png,Text,Latin,AREA
image317.png,Text,Latin,M.R.P.
image318.png,Text,Latin,30
image319.png,Text,Latin,Injections
image320.png,Text,Latin,OPPO
image321.png,Text,Latin,BURDWAN
image322.png,Text,Latin,WB
image323.png,Text,Latin,19
image324.png,Text,Latin,CHALO
image325.png,Text,Latin,8351
image326.png,Text,Latin,within
image327.png,Text,Latin,G
image328.png,Text,Latin,WB
image329.png,Text,Latin,BUILDING
image330.png,Text,Latin,Proline
image331.png,Text,Latin,25F
image332.png,Text,Latin,4940
image333.png,Text,Latin,Nut
image334.png,Text,Latin,HOLY
image335.png,Text,Latin,TULTUL
image336.png,Text,Latin,4940
image337.png,Text,Latin,JAI
image338.png,Text,Latin,WB
image339.png,Text,Latin,"BRITANICA,"
image340.png,Text,Latin,Compliments
image341.png,Text,Latin,a
image342.png,Text,Latin,"ENCYLOPEDIA,"
image343.png,Text,Latin,WORLD
image344.png,Text,Latin,BOOK
image345.png,Text,Latin,"ART,"
image346.png,Text,Latin,CHILD
image347.png,Text,Latin,A
image348.png,Text,Latin,SIKKIM
image349.png,Text,Latin,REAR
image350.png,Text,Latin,BOOK
image351.png,Text,Latin,Leucine
image352.png,Text,Latin,AVAILABLE
image353.png,Text,Latin,HERE
image354.png,Text,Latin,ATASEE.
image355.png,Text,Latin,radius
image356.png,Text,Latin,RAKTAKARABEE
image357.png,Text,Latin,TWINKEL
image358.png,Text,Latin,105
image359.png,Text,Latin,PATTANAIK
image360.png,Text,Latin,WRITERS
image361.png,Text,Latin,104
image362.png,Text,Latin,DOSAGE
image363.png,Text,Latin,MASS
image364.png,Text,Latin,EDUCATION
image365.png,Text,Latin,Less
image366.png,Text,Latin,of
image367.png,Text,Latin,YOUTH
image368.png,Text,Latin,TWINKLE
image369.png,Text,Latin,HOSTELS
image370.png,Text,Latin,RONG
image371.png,Text,Latin,ROUTE
image372.png,Text,Latin,State
image373.png,Text,Latin,Physician
image374.png,Text,Latin,AFFILIATED
image375.png,Text,Latin,HOLIDAYAAR
image376.png,Text,Latin,100
image377.png,Text,Latin,KINDERGARTEN
image378.png,Text,Latin,Shikhar
image379.png,Text,Latin,One
image380.png,Text,Latin,YOUH
image381.png,Text,Latin,HOSTELS
image382.png,Text,Latin,ASSOCIATION
image383.png,Text,Latin,OF
image384.png,Text,Latin,exceeding
image385.png,Text,Latin,WORLD
image386.png,Text,Latin,INDIA
image387.png,Text,Latin,I.C.S.E
image388.png,Text,Latin,KOLKATA mart
image389.png,Text,Latin,TAGORE
image390.png,Text,Latin,hundred
image391.png,Text,Latin,RESEARCH
image392.png,Text,Latin,INSTITUTE
image393.png,Text,Latin,BHOLANATH
image394.png,Text,Latin,PRAKAS
image395.png,Text,Latin,WINGS
image396.png,Text,Latin,No
image397.png,Text,Latin,EXIT
image398.png,Text,Latin,GEETANJALI
image399.png,Text,Latin,gtanjali
image400.png,Text,Latin,yards
image401.png,Text,Latin,COUNCIL
image402.png,Text,Latin,ASIAN
image403.png,Text,Latin,of
image404.png,Text,Latin,MASS
image405.png,Text,Latin,EDUCATION
image406.png,Text,Latin,Jaipur
image407.png,Text,Latin,medicine
image408.png,Text,Latin,INSTITUTE
image409.png,Text,Latin,Aliah
image410.png,Text,Latin,ROLEX
image411.png,Text,Latin,43rd
image412.png,Text,Latin,New
image413.png,Text,Latin,Side
image414.png,Text,Latin,by
image415.png,Text,Latin,PLAY
image416.png,Text,Latin,English
image417.png,Text,Latin,Course
image418.png,Text,Latin,Protect
image419.png,Text,Latin,STALL
image420.png,Text,Latin,Town
image421.png,Text,Latin,NO
image422.png,Text,Latin,194
image423.png,Text,Latin,International
image424.png,Text,Latin,Campus
image425.png,Text,Latin,Noise
image426.png,Text,Latin,11A/27
image427.png,Text,Latin,Celebrations
image428.png,Text,Latin,CLASS
image429.png,Text,Latin,STALL
image430.png,Text,Latin,children
image431.png,Text,Latin,Cadbary
image432.png,Text,Latin,New
image433.png,Text,Latin,Town
image434.png,Text,Latin,BOOKS
image435.png,Text,Latin,DICTIONERY
image436.png,Text,Latin,SCHOOL
image437.png,Text,Latin,FICTION
image438.png,Text,Latin,FURNITURE
image439.png,Text,Latin,strictly
image440.png,Text,Latin,KD/283
image441.png,Text,Latin,HOMOEOPATHY
image442.png,Text,Latin,Wey exe|
image443.png,Text,Latin,hoga
image444.png,Text,Latin,har
image445.png,Text,Latin,prohibited
image446.png,Text,Latin,armaan
image447.png,Text,Latin,KOLKATA
image448.png,Text,Latin,aasan
image449.png,Text,Latin,Loan
image450.png,Text,Latin,Wealth
image451.png,Text,Latin,CO
image452.png,Text,Latin,q.s
image453.png,Text,Latin,Management
image454.png,Text,Latin,CHILL
image455.png,Text,Latin,MASTER
image456.png,Text,Latin,Academicians
image457.png,Text,Latin,KI
image458.png,Text,Latin,DUKAAN
image459.png,Text,Latin,300
image460.png,Text,Latin,BOOK
image461.png,Text,Latin,ml
image462.png,Text,Latin,vide
image463.png,Text,Latin,PHARMACEUTICALS
image464.png,Text,Latin,500
image465.png,Text,Latin,750
image466.png,Text,Latin,GEORGIA
image467.png,Text,Latin,FOUNTAIN
image468.png,Text,Latin,CUP
image469.png,Text,Latin,Mordern
image470.png,Text,Latin,STALL
image471.png,Text,Latin,REFRE
image472.png,Text,Latin,FAIR
image473.png,Text,Latin,REFRESH
image474.png,Text,Latin,From
image475.png,Text,Latin,Cigarettes
image476.png,Text,Latin,194
image477.png,Text,Latin,www
image478.png,Text,Latin,aajkaal
image479.png,Text,Latin,in
image480.png,Text,Latin,and
image481.png,Text,Latin,Tobacco
image482.png,Text,Latin,Teaching
image483.png,Text,Latin,Products
image484.png,Text,Latin,SK01T7982
image485.png,Text,Latin,ENTOD
image486.png,Text,Latin,JAPAN
image487.png,Text,Latin,RUSSIA
image488.png,Text,Latin,Less
image489.png,Text,Latin,Prohibition
image490.png,Text,Latin,OSHO
image491.png,Text,Latin,OSHO
image492.png,Text,Latin,BOOKS
image493.png,Text,Latin,AT
image494.png,Text,Latin,COST
image495.png,Text,Latin,Infrastructure
image496.png,Text,Latin,Bandra
image497.png,Text,Latin,CAFETERIA
image498.png,Text,Latin,PRICE
image499.png,Text,Latin,Costa
image500.png,Text,Latin,Rica
image501.png,Text,Latin,"rugged,"
image502.png,Text,Latin,Central
image503.png,Text,Latin,of
image504.png,Text,Latin,American
image505.png,Text,Latin,country
image506.png,Text,Latin,with
image507.png,Text,Latin,Mumbai
image508.png,Text,Latin,Coastlines
image509.png,Text,Latin,Indus
image510.png,Text,Latin,KASHMIR
image511.png,Text,Latin,Caribbean
image512.png,Text,Latin,Pacific
image513.png,Text,Latin,Though
image514.png,Text,Latin,its
image516.png,Text,Latin,03 07
image517.png,Text,Latin,ALOM
image518.png,Text,Latin,BAJAJ
image519.png,Text,Latin,BAJAJ
image521.png,Text,Latin,Amway
image522.png,Text,Latin,Story
image523.png,Text,Latin,INDIAN
image524.png,Text,Latin,INFORMATION
image525.png,Text,Latin,INDIA'S
image526.png,Text,Latin,Ludhiana
image527.png,Text,Latin,Case
image528.png,Text,Latin,SINCE
image529.png,Text,Latin,ERC
image530.png,Text,Latin,Venue
image531.png,Text,Latin,SPORT
image532.png,Text,Latin,500
image533.png,Text,Latin,INDIAN
image534.png,Text,Latin,14259
image535.png,Text,Latin,Testing
image536.png,Text,Latin,EX
image537.png,Text,Latin,Ronaldo
image538.png,Text,Latin,REVENGE
image539.png,Text,Latin,main
image540.png,Text,Latin,Ashirwad
image541.png,Text,Latin,for
image542.png,Text,Latin,DEFENCE
image543.png,Text,Latin,BOOK
image544.png,Text,Latin,knocks
image545.png,Text,Latin,Dhawan
image546.png,Text,Latin,Richard
image547.png,Text,Latin,HOW
image548.png,Text,Latin,Magic
image549.png,Text,Latin,9223560
image550.png,Text,Latin,"MSRA,"
image551.png,Text,Latin,KALNA
image552.png,Text,Latin,Bldg
image553.png,Text,Latin,TIMES
image554.png,Text,Latin,Liverpool
image555.png,Text,Latin,PAN MASALA
image556.png,Text,Latin,Client
image557.png,Text,Latin,victory
image558.png,Text,Latin,LIFT
image559.png,Text,Latin,LEADER
image560.png,Text,Latin,COULD
image561.png,Text,Latin,DEPERTMENT
image562.png,Text,Latin,noisy
image563.png,Text,Latin,CELL
image564.png,Text,Latin,Near
image565.png,Text,Latin,Corporate
image566.png,Text,Latin,Cool
image567.png,Text,Latin,Mob
image568.png,Text,Latin,Steve
image569.png,Text,Latin,PROJECT
image570.png,Text,Latin,Look Inside
image571.png,Text,Latin,Canon
image572.png,Text,Latin,BY
image573.png,Text,Latin,Raina
image574.png,Text,Latin,UK
image575.png,Text,Latin,FIRE
image576.png,Text,Latin,Nokia X2-01
image577.png,Text,Latin,IN
image578.png,Text,Latin,14175
image579.png,Text,Latin,Roca
image580.png,Text,Latin,INVESTING
image581.png,Text,Latin,CREPE
image582.png,Text,Latin,HAVELL'S
image583.png,Text,Latin,Farrata
image584.png,Text,Latin,SAVE
image585.png,Text,Latin,PACK
image586.png,Text,Latin,KEEP
image587.png,Text,Latin,ORIGINAL
image588.png,Text,Latin,Quick
image589.png,Text,Latin,Tomcat
image590.png,Text,Latin,THE
image591.png,Text,Latin,SOLD
image592.png,Text,Latin,Colleges
image593.png,Text,Latin,Old
image594.png,Text,Latin,AMWAY
image595.png,Text,Latin,Usability
image596.png,Text,Latin,dropper
image597.png,Text,Latin,Test
image598.png,Text,Latin,Methods
image599.png,Text,Latin,HIGH
image600.png,Text,Latin,ACTION
image601.png,Text,Latin,SNOUT
image602.png,Text,Latin,BALTRA
image603.png,Text,Latin,both
image604.png,Text,Latin,Career Opportunities
image606.png,Text,Latin,EVALUATING
image607.png,Text,Latin,Ideal
image608.png,Text,Latin,BANDAGE
image609.png,Text,Latin,Sunnah
image610.png,Text,Latin,Conclusion
image611.png,Text,Latin,Rs.200
image612.png,Text,Latin,DESIGN
image613.png,Text,Latin,Exploring
image614.png,Text,Latin,J._.E. COOLING
image615.png,Text,Latin,Timeliness
image616.png,Text,Latin,BAGAN
image617.png,Text,Latin,THE
image618.png,Text,Latin,Right
image619.png,Text,Latin,The
image620.png,Text,Latin,STRATEGY
image621.png,Text,Latin,13462
image622.png,Text,Latin,TRAINING
image623.png,Text,Latin,Invocations
image624.png,Text,Latin,PICKS
image625.png,Text,Latin,rout
image626.png,Text,Latin,THE VOICE WEB
image627.png,Text,Latin,Sponsor
image628.png,Text,Latin,Heating
image629.png,Text,Latin,Left
image630.png,Text,Latin,24X7
image631.png,Text,Latin,NOKIA
image632.png,Text,Latin,Armour
image633.png,Text,Latin,Head
image634.png,Text,Latin,ROYAL
image635.png,Text,Latin,Locality
image636.png,Text,Latin,DESIGN
image637.png,Text,Latin,SUZHOUJIE
image638.png,Text,Latin,Strikes
image639.png,Text,Latin,END-USER
image640.png,Text,Latin,21
image641.png,Text,Latin,DURGA
image642.png,Text,Latin,TITAN
image643.png,Text,Latin,PUNJABI PARA
image644.png,Text,Latin,THE
image645.png,Text,Latin,Specialty
image646.png,Text,Latin,NOKIA
image647.png,Text,Latin,Department of Computer Science
image648.png,Text,Latin,8967494953
image649.png,Text,Latin,BIG
image650.png,Text,Latin,Bee Raw Honey
image651.png,Text,Latin,PUNCTURE
image652.png,Text,Latin,From
image653.png,Text,Latin,BHC 102
image654.png,Text,Latin,Glucon-D
image655.png,Text,Latin,TAN
image656.png,Text,Latin,6D3GH92
image657.png,Text,Latin,DELL
image658.png,Text,Latin,oyard
image659.png,Text,Latin,OPTIPLEX
image660.png,Text,Latin,Goldex
image661.png,Text,Latin,Fortress
image662.png,Text,Latin,KALYANPUR
image663.png,Text,Latin,PRICK
image664.png,Text,Latin,Stemet
image665.png,Text,Latin,Life Tools
image666.png,Text,Latin,Pril
image667.png,Text,Latin,CHICKEN
image668.png,Text,Latin,NESCAF
image669.png,Text,Latin,OF
image670.png,Text,Latin,CASIO
image671.png,Text,Latin,RESTAURANT
image672.png,Text,Latin,ALIAH
image673.png,Text,Latin,DEPARTMENT
image674.png,Text,Latin,VIAL
image675.png,Text,Latin,of
image676.png,Text,Latin,DESIGNING
image677.png,Text,Latin,Online
image678.png,Text,Latin,EXERCISE
image679.png,Text,Latin,STATISTICS
image680.png,Text,Latin,Steal These
image681.png,Text,Latin,DELHI
image682.png,Text,Latin,Simon
image683.png,Text,Latin,Lucas
image684.png,Text,Latin,OTTO
image685.png,Text,Latin,CONDITION
image686.png,Text,Latin,SERVICE
image687.png,Text,Latin,Taylor
image688.png,Text,Latin,Stationery
image689.png,Text,Latin,WhatsApp
image690.png,Text,Latin,G3
image691.png,Text,Latin,birthday
image692.png,Text,Latin,Muslim
image693.png,Text,Latin,HANDWRITTEN
image694.png,Text,Latin,EMERGENCY
image695.png,Text,Latin,68886888
image696.png,Text,Latin,GREEN
image697.png,Text,Latin,Town
image698.png,Text,Latin,CERTIFIED
image699.png,Text,Latin,DELL
image700.png,Text,Latin,APPLICATION
image701.png,Text,Latin,Bad
image702.png,Text,Latin,Cong
image703.png,Text,Latin,arihant
image704.png,Text,Latin,PROGRAMMING
image705.png,Text,Latin,Selves
image706.png,Text,Latin,UGC
image707.png,Text,Latin,DUTA
image708.png,Text,Latin,Cup
image709.png,Text,Latin,FY12
image710.png,Text,Latin,LIMITED
image711.png,Text,Latin,the
image712.png,Text,Latin,GATE
image713.png,Text,Latin,CASE
image714.png,Text,Latin,CHARGE
image715.png,Text,Latin,Free
image716.png,Text,Latin,out
image717.png,Text,Latin,ROOM
image718.png,Text,Latin,AGMARK
image719.png,Text,Latin,CLASSIC
image720.png,Text,Latin,RE SEARCH
image721.png,Text,Latin,SONY
image722.png,Text,Latin,BUTLER
image723.png,Text,Latin,DISP
image724.png,Text,Latin,13852562006
image725.png,Text,Latin,COMPLETED
image726.png,Text,Latin,Electric
image727.png,Text,Latin,DAILY
image728.png,Text,Latin,Skybags
image729.png,Text,Latin,Ideal
image730.png,Text,Latin,From
image731.png,Text,Latin,APPLICATION
image732.png,Text,Latin,BUILDING
image733.png,Text,Latin,ARCHITECTURE
image734.png,Text,Latin,BBA
image735.png,Text,Latin,ATTENDANCE
image736.png,Text,Latin,TODAY
image737.png,Text,Latin,fire
image738.png,Text,Latin,9933308776
image739.png,Text,Latin,Pope
image740.png,Text,Latin,RTI
image741.png,Text,Latin,CHURNA
image742.png,Text,Latin,RELIGION
image743.png,Text,Latin,Global
image744.png,Text,Latin,LAB-II
image745.png,Text,Latin,investors.
image746.png,Text,Latin,DEPARTMENT
image747.png,Text,Latin,MD
image748.png,Text,Latin,DataTraveler
image749.png,Text,Latin,Grading
image750.png,Text,Latin,PREREXT
image751.png,Text,Latin,Link testing
image752.png,Text,Latin,Savlon
image753.png,Text,Latin,GROHE
image754.png,Text,Latin,RSBY
image755.png,Text,Latin,Globally
image756.png,Text,Latin,PROFILE
image757.png,Text,Latin,13471
image758.png,Text,Latin,Kaagaz
image759.png,Text,Latin,HEAD
image760.png,Text,Latin,STAIR
image761.png,Text,Latin,only
image762.png,Text,Latin,STAFF
image763.png,Text,Latin,Department
image764.png,Text,Latin,SAMSUNG
image765.png,Text,Latin,T
image766.png,Text,Latin,PROGRAMS
image767.png,Text,Latin,RAJASTHAN
image768.png,Text,Latin,ToonsLand
image769.png,Text,Latin,24
image770.png,Text,Latin,Mind
image771.png,Text,Latin,Stream
image772.png,Text,Latin,YOU
image773.png,Text,Latin,ROGERS
image774.png,Text,Latin,2020
image775.png,Text,Latin,Million
image776.png,Text,Latin,India
image777.png,Text,Latin,Mangalore
image778.png,Text,Latin,Avaiable
image779.png,Text,Latin,12 CM
image780.png,Text,Latin,YIN AND YANG
image781.png,Text,Latin,Software
image782.png,Text,Latin,INTELLIGENCE
image783.png,Text,Latin,Www.nokia.co.in
image784.png,Text,Latin,Jobs'
image785.png,Text,Latin,of the
image786.png,Text,Latin,REGULATORS
image787.png,Text,Latin,PEUGEOT
image788.png,Text,Latin,RC607
image789.png,Text,Latin,FLATS
image790.png,Text,Latin,6
image791.png,Text,Latin,FCP
image792.png,Text,Latin,Insurance
image793.png,Text,Latin,ready
image794.png,Text,Latin,REGISTER
image795.png,Text,Latin,NEW
image796.png,Text,Latin,SAMSUNG
image797.png,Text,Latin,www.nokia-asia.com
image798.png,Text,Latin,West
image799.png,Text,Latin,ARE
image800.png,Text,Latin,Building
image801.png,Text,Latin,Carrefour
image802.png,Text,Latin,Quality Care Closer to Home.
image803.png,Text,Latin,weibo.com
image804.png,Text,Latin,THE
image805.png,Text,Latin,CAMPBELL
image806.png,Text,Latin,CLOUDFLARE
image807.png,Text,Latin,Tower
image808.png,Text,Latin,Cycles
image809.png,Text,Latin,Man
image810.png,Text,Latin,NatWest
image811.png,Text,Latin,Risk
image812.png,Text,Latin,OUT
image813.png,Text,Latin,OF
image814.png,Text,Latin,AHEAD
image815.png,Text,Latin,BEING HUMAN
image816.png,Text,Latin,POCKET
image817.png,Text,Latin,GRAMOPHONE.
image818.png,Text,Latin,WEATHERSHIELD
image819.png,Text,Latin,GATE
image820.png,Text,Latin,COMMERCIAL
