ImageName,ComponentLabel,Script,RecognizedText
image264.png,Text,Latin,"40,000"
image265.png,Text,Latin,snatched
image266.png,Text,Latin,from
image267.png,Text,Latin,pump
image268.png,Text,Latin,SPECIAL
image269.png,Text,Latin,UNMATCHED
image270.png,Text,Latin,Happy
image271.png,Text,Latin,with
image272.png,Text,Latin,tavern's
image273.png,Text,Latin,CBI
image274.png,Text,Latin,SUN
image275.png,Text,Latin,TELL
image276.png,Text,Latin,modern
image277.png,Text,Latin,role
image278.png,Text,Latin,Historian
image279.png,Text,Latin,leaves
image280.png,Text,Latin,when
image281.png,Text,Latin,We
image282.png,Text,Latin,need
image283.png,Text,Latin,him
image284.png,Text,Latin,most
image285.png,Text,Latin,loss
image286.png,Text,Latin,report
image287.png,Text,Latin,This
image288.png,Text,Latin,BREAKER
image289.png,Text,Latin,has
image290.png,Text,Latin,been
image291.png,Text,Latin,longest
image292.png,Text,Latin,most
image293.png,Text,Latin,harrowing
image294.png,Text,Latin,vacation
image295.png,Text,Latin,THERE
image296.png,Text,Latin,my
image297.png,Text,Latin,is
image298.png,Text,Latin,petitioners
image299.png,Text,Latin,Dutta
image300.png,Text,Latin,HARASSMENT
image301.png,Text,Latin,DAN
image302.png,Text,Latin,LEFT
image303.png,Text,Latin,BAD
image304.png,Text,Latin,TASTE
image305.png,Text,Latin,MOUTH
image306.png,Text,Latin,MISS
image307.png,Text,Latin,ME
image308.png,Text,Latin,most
image309.png,Text,Latin,Bengal's
image310.png,Text,Latin,Kumara
image311.png,Text,Latin,FREE
image312.png,Text,Latin,FOR
image313.png,Text,Latin,MOST
image314.png,Text,Latin,BROWN
image315.png,Text,Latin,notch
image316.png,Text,Latin,above
image317.png,Text,Latin,the
image318.png,Text,Latin,HASSAN
image319.png,Text,Latin,CRICHTON
image320.png,Text,Latin,DAVID
image321.png,Text,Latin,gain
image322.png,Text,Latin,helpless'
image323.png,Text,Latin,LAGERCRANTZ
image324.png,Text,Latin,GIRL
image325.png,Text,Latin,SACHIN
image326.png,Text,Latin,TENDULKAR
image327.png,Text,Latin,PLAYING
image328.png,Text,Latin,WAY
image329.png,Text,Latin,PAW
image330.png,Text,Latin,Autobiography
image331.png,Text,Latin,NON
image332.png,Text,Latin,FICTION
image333.png,Text,Latin,role
image334.png,Text,Latin,On
image335.png,Text,Latin,SATYAJIT
image336.png,Text,Latin,RAY
image337.png,Text,Latin,Effective
image338.png,Text,Latin,Vocabulary
image339.png,Text,Latin,Builder
image340.png,Text,Latin,Norman
image341.png,Text,Latin,Lewis
image342.png,Text,Latin,HOOF
image343.png,Text,Latin,increase
image344.png,Text,Latin,mastery
image345.png,Text,Latin,for
image346.png,Text,Latin,ally
image347.png,Text,Latin,knowledge
image348.png,Text,Latin,Handbook
image349.png,Text,Latin,Made
image350.png,Text,Latin,method
image351.png,Text,Latin,Road
image352.png,Text,Latin,Less
image353.png,Text,Latin,Travelled
image354.png,Text,Latin,FOX
image355.png,Text,Latin,enjoy
image356.png,Text,Latin,Enjoy
image357.png,Text,Latin,Mitra
image358.png,Text,Latin,Cong
image359.png,Text,Latin,Friends
image360.png,Text,Latin,DALE
image361.png,Text,Latin,CARNEGIE
image362.png,Text,Latin,DANIEL
image363.png,Text,Latin,PEOPLE
image364.png,Text,Latin,STUPA
image365.png,Text,Latin,TECHNOLOGY
image366.png,Text,Latin,TORTOISE
image367.png,Text,Latin,PEMA
image368.png,Text,Latin,DORJEE
image369.png,Text,Latin,PLATINA
image370.png,Text,Latin,promises
image371.png,Text,Latin,THE
image372.png,Text,Latin,Plea
image373.png,Text,Latin,LION
image374.png,Text,Latin,Illustrated
image375.png,Text,Latin,HG
image376.png,Text,Latin,Ranade
image377.png,Text,Latin,Evening
image378.png,Text,Latin,National
image379.png,Text,Latin,Centre
image380.png,Text,Latin,Arts
image381.png,Text,Latin,Stephen
image382.png,Text,Latin,objects
image383.png,Text,Latin,OF
image384.png,Text,Latin,for
image385.png,Text,Latin,THE
image386.png,Text,Latin,Culture
image387.png,Text,Latin,Aliah
image388.png,Text,Latin,University
image389.png,Text,Latin,NEWSLETTER
image390.png,Text,Latin,Editorial
image391.png,Text,Latin,CONTENTS
image392.png,Text,Latin,APPLICATION
image393.png,Text,Latin,tentative
image394.png,Text,Latin,Candidates
image395.png,Text,Latin,DISNEY
image396.png,Text,Latin,more
image397.png,Text,Latin,LOGGING
image398.png,Text,Latin,SELECTED
image399.png,Text,Latin,UPDATES
image400.png,Text,Latin,Academics
image401.png,Text,Latin,equipped
image402.png,Text,Latin,destination
image403.png,Text,Latin,Volume
image404.png,Text,Latin,Number
image405.png,Text,Latin,report
image406.png,Text,Latin,Shelley
image407.png,Text,Latin,FOR
image408.png,Text,Latin,VICIOUS
image409.png,Text,Latin,Beyond
image410.png,Text,Latin,containing
image411.png,Text,Latin,WORKS
image412.png,Text,Latin,organisation
image413.png,Text,Latin,glory
image414.png,Text,Latin,Unlike
image415.png,Text,Latin,legacy
image416.png,Text,Latin,three
image417.png,Text,Latin,edition
image418.png,Text,Latin,successfully
image419.png,Text,Latin,Delhi
image420.png,Text,Latin,hip
image421.png,Text,Latin,Desk
image422.png,Text,Latin,RESERVATION
image423.png,Text,Latin,CAPITATION
image424.png,Text,Latin,G.K.
image425.png,Text,Latin,riddled
image426.png,Text,Latin,Offered
image427.png,Text,Latin,M.A.
image428.png,Text,Latin,Bengali
image429.png,Text,Latin,English
image430.png,Text,Latin,Arabic
image431.png,Text,Latin,hotel
image432.png,Text,Latin,cash
image433.png,Text,Latin,Urdu
image434.png,Text,Latin,Theology
image435.png,Text,Latin,autonomous
image436.png,Text,Latin,Institution
image437.png,Text,Latin,Chesterton
image438.png,Text,Latin,Minority
image439.png,Text,Latin,Madrasah
image440.png,Text,Latin,Rajarhat
image441.png,Text,Latin,Inventions
image442.png,Text,Latin,SHANTI
image443.png,Text,Latin,fire
image444.png,Text,Latin,OUR
image445.png,Text,Latin,PENCIL
image446.png,Text,Latin,SHADING
image447.png,Text,Latin,50%
image448.png,Text,Latin,ACTIONS
image449.png,Text,Latin,Sketching
image450.png,Text,Latin,digital
image451.png,Text,Latin,coloring
image452.png,Text,Latin,Elephant
image453.png,Text,Latin,Fish
image454.png,Text,Latin,Iron
image455.png,Text,Latin,kills
image456.png,Text,Latin,Spotted
image457.png,Text,Latin,Grapes
image458.png,Text,Latin,Helicopter
image459.png,Text,Latin,Knife
image460.png,Text,Latin,OFF
image461.png,Text,Latin,Jug
image462.png,Text,Latin,COLLECTOR'S
image463.png,Text,Latin,TALES
image464.png,Text,Latin,Join
image465.png,Text,Latin,1
image466.png,Text,Latin,2
image467.png,Text,Latin,PHEROZE
image468.png,Text,Latin,Stars
image469.png,Text,Latin,3
image470.png,Text,Latin,ONE
image471.png,Text,Latin,TWO
image472.png,Text,Latin,THREE
image473.png,Text,Latin,4
image474.png,Text,Latin,FOUR
image475.png,Text,Latin,5
image476.png,Text,Latin,FIVE
image477.png,Text,Latin,6
image478.png,Text,Latin,SIX
image479.png,Text,Latin,VINCENT
image480.png,Text,Latin,that
image481.png,Text,Latin,7
image482.png,Text,Latin,SEVEN
image483.png,Text,Latin,8
image484.png,Text,Latin,EIGHT
image485.png,Text,Latin,9
image486.png,Text,Latin,NINE
image487.png,Text,Latin,10
image488.png,Text,Latin,TEN
image489.png,Text,Latin,Once
image490.png,Text,Latin,upon
image491.png,Text,Latin,THIS
image492.png,Text,Latin,Nayantara
image493.png,Text,Latin,women
image494.png,Text,Latin,TVS
image495.png,Text,Latin,lived
image496.png,Text,Latin,rich
image497.png,Text,Latin,man
image498.png,Text,Latin,known
image499.png,Text,Latin,years
image500.png,Text,Latin,intelligence
image501.png,Text,Latin,divided
image502.png,Text,Latin,possessions
image503.png,Text,Latin,assure
image504.png,Text,Latin,share
image505.png,Text,Latin,Oriental
image506.png,Text,Latin,became
image507.png,Text,Latin,wealth
image508.png,Text,Latin,peacefully
image509.png,Text,Latin,brothers
image510.png,Text,Latin,happy
image511.png,Text,Latin,wish
image512.png,Text,Latin,gunny
image513.png,Text,Latin,number
image514.png,Text,Latin,boots
image515.png,Text,Latin,bag
image516.png,Text,Latin,shoulder
image517.png,Text,Latin,Bank
image518.png,Text,Latin,cold
image519.png,Text,Latin,Thanking
image520.png,Text,Latin,things
image521.png,Text,Latin,soon
image522.png,Text,Latin,Puss
image523.png,Text,Latin,jungle
image524.png,Text,Latin,palace
image525.png,Text,Latin,carrying
image526.png,Text,Latin,want
image527.png,Text,Latin,presented
image528.png,Text,Latin,rabbits
image529.png,Text,Latin,of
image530.png,Text,Latin,balls
image531.png,Text,Latin,Accept
image532.png,Text,Latin,bowed
image533.png,Text,Latin,master
image534.png,Text,Latin,drowning
image535.png,Text,Latin,ordered
image536.png,Text,Latin,servants
image537.png,Text,Latin,Like
image538.png,Text,Latin,us
image539.png,Text,Latin,on
image540.png,Text,Latin,Facebook
image541.png,Text,Latin,EX-CM
image542.png,Text,Latin,CIRCLE
image543.png,Text,Latin,lucky
image544.png,Text,Latin,will
image545.png,Text,Latin,get
image546.png,Text,Latin,gifts
image547.png,Text,Latin,everyday
image548.png,Text,Latin,Scan
image549.png,Text,Latin,barcode
image550.png,Text,Latin,below
image551.png,Text,Latin,OWN
image552.png,Text,Latin,YOUR
image553.png,Text,Latin,BARRED
image554.png,Text,Latin,MUDUR
image555.png,Text,Latin,MORNING
image556.png,Text,Latin,ELEVATE
image557.png,Text,Latin,LIFE
image558.png,Text,Latin,Robin
image559.png,Text,Latin,Sharma
image560.png,Text,Latin,helping
image561.png,Text,Latin,PAULO
image562.png,Text,Latin,COELHO
image563.png,Text,Latin,subject
image564.png,Text,Latin,movie
image565.png,Text,Latin,FROM
image566.png,Text,Latin,Illustration
image567.png,Text,Latin,Red
image568.png,Text,Latin,Sea
image569.png,Text,Latin,Diving
image570.png,Text,Latin,Resort
image571.png,Text,Latin,MOSSAD
image572.png,Text,Latin,EXODUS
image573.png,Text,Latin,Daring
image574.png,Text,Latin,Undercover
image575.png,Text,Latin,Rescue
image576.png,Text,Latin,Lost
image577.png,Text,Latin,ALLAHAB
image578.png,Text,Latin,solidifying
image579.png,Text,Latin,Jewish
image580.png,Text,Latin,Tribe
image581.png,Text,Latin,Emotion
image582.png,Text,Latin,juice
image583.png,Text,Latin,Relationships
image584.png,Text,Latin,Bond
image585.png,Text,Latin,Bondage
image586.png,Text,Latin,THOU
image587.png,Text,Latin,SHALT
image588.png,Text,Latin,INNOVATE
image589.png,Text,Latin,CAMPUS
image590.png,Text,Latin,Protest
image591.png,Text,Latin,Israeli
image592.png,Text,Latin,Ingenuity
image593.png,Text,Latin,Repairs
image594.png,Text,Latin,World
image595.png,Text,Latin,MONK
image596.png,Text,Latin,MILLION
image597.png,Text,Latin,WORLDWIDE
image598.png,Text,Latin,CLUB
image599.png,Text,Latin,OWN
image600.png,Text,Latin,MORNING
image601.png,Text,Latin,Aircraft
image602.png,Text,Latin,holds
image603.png,Text,Latin,ELEVATE
image604.png,Text,Latin,isha
image605.png,Text,Latin,correct
image606.png,Text,Latin,number
image607.png,Text,Latin,dots
image608.png,Text,Latin,KINGDOM
image609.png,Text,Latin,ASH
image610.png,Text,Latin,SARAH
image611.png,Text,Latin,MAAS
image612.png,Text,Latin,LORD
image613.png,Text,Latin,VALENTINES
image614.png,Text,Latin,event
image615.png,Text,Latin,ambush
image616.png,Text,Latin,developing
image617.png,Text,Latin,RINGS
image618.png,Text,Latin,MASTERWORKS
image619.png,Text,Latin,OLAF
image620.png,Text,Latin,STAPLEDON
image621.png,Text,Latin,Sirius
image622.png,Text,Latin,GEORGE
image623.png,Text,Latin,STEWART
image624.png,Text,Latin,Earth
image625.png,Text,Latin,Abides
image626.png,Text,Latin,DOUGLAS
image627.png,Text,Latin,on
image628.png,Text,Latin,Testing
image629.png,Text,Latin,ADAMS
image630.png,Text,Latin,Life
image631.png,Text,Latin,Universe
image632.png,Text,Latin,Everything
image633.png,Text,Latin,WITH ANSWERS
image634.png,Text,Latin,ACE
image635.png,Text,Latin,National
image636.png,Text,Latin,Competitive
image637.png,Text,Latin,Foolishly
image638.png,Text,Latin,In
image639.png,Text,Latin,Akhilesh
image640.png,Text,Latin,Wt-Balance
image641.png,Text,Latin,IS
image642.png,Text,Latin,9821722723
image643.png,Text,Latin,No.1
image644.png,Text,Latin,Crack
image645.png,Text,Latin,BOOK
image646.png,Text,Latin,Mathematics
image647.png,Text,Latin,Dsicrete
image648.png,Text,Latin,ALGEBRA
image649.png,Text,Latin,CONSULTING
image650.png,Text,Latin,How
image651.png,Text,Latin,FOREIGN
image652.png,Text,Latin,up
image653.png,Text,Latin,to
image654.png,Text,Latin,Every
image655.png,Text,Latin,oriented
image656.png,Text,Latin,Foundation
image657.png,Text,Latin,get
image658.png,Text,Latin,AUTHOR'S
image659.png,Text,Latin,kg
image660.png,Text,Latin,All
image661.png,Text,Latin,LOSERS
image662.png,Text,Latin,RAGGING
image663.png,Text,Latin,Border
image664.png,Text,Latin,citizen
image665.png,Text,Latin,International
image666.png,Text,Latin,Remember
image667.png,Text,Latin,SAP
image668.png,Text,Latin,From
image669.png,Text,Latin,leading
image670.png,Text,Latin,joint
image671.png,Text,Latin,conferences
image672.png,Text,Latin,Avenue
image673.png,Text,Latin,Tea
image674.png,Text,Latin,THANK
image675.png,Text,Latin,deal
image676.png,Text,Latin,On
image677.png,Text,Latin,CHEEMA
image678.png,Text,Latin,This
image679.png,Text,Latin,team
image680.png,Text,Latin,better
image681.png,Text,Latin,liked
image682.png,Text,Latin,Pakistan
image683.png,Text,Latin,Follow
image684.png,Text,Latin,different
image685.png,Text,Latin,path
image686.png,Text,Latin,FAIZAN
image687.png,Text,Latin,reached
image688.png,Text,Latin,bill
image689.png,Text,Latin,MUSTAFA
image690.png,Text,Latin,Other
image691.png,Text,Latin,worlds
image692.png,Text,Latin,Victory
image693.png,Text,Latin,sweet
image694.png,Text,Latin,Yes
image695.png,Text,Latin,shortlists
image696.png,Text,Latin,Rana
image697.png,Text,Latin,substitute
image698.png,Text,Latin,IL&FS
image699.png,Text,Latin,to
image700.png,Text,Latin,LED
image701.png,Text,Latin,hurts
image702.png,Text,Latin,IndusInd
image703.png,Text,Latin,numbers
image704.png,Text,Latin,Pfizer
image705.png,Text,Latin,set
image706.png,Text,Latin,close
image707.png,Text,Latin,two
image708.png,Text,Latin,plants
image709.png,Text,Latin,arm
image710.png,Text,Latin,Yatra
image711.png,Text,Latin,keep
image712.png,Text,Latin,potshot
image713.png,Text,Latin,buys
image714.png,Text,Latin,unit
image715.png,Text,Latin,PL
image716.png,Text,Latin,Worldways
image717.png,Text,Latin,DEMAND
image718.png,Text,Latin,WATCH
image719.png,Text,Latin,Bengal
image720.png,Text,Latin,credit
image721.png,Text,Latin,growth
image722.png,Text,Latin,pick
image723.png,Text,Latin,govt
image724.png,Text,Latin,at
image725.png,Text,Latin,Shell
image726.png,Text,Latin,seals
image727.png,Text,Latin,Total
image728.png,Text,Latin,deal
image729.png,Text,Latin,established
image730.png,Text,Latin,park
image731.png,Text,Latin,HEARING
image732.png,Text,Latin,NO
image733.png,Text,Latin,Aliah
image734.png,Text,Latin,University
image735.png,Text,Latin,DAY
image736.png,Text,Latin,chief
image737.png,Text,Latin,open
image738.png,Text,Latin,potholes
image739.png,Text,Latin,STUDENTS'
image740.png,Text,Latin,OF
image741.png,Text,Latin,DEPARTMENT
image742.png,Text,Latin,going
image743.png,Text,Latin,Deshopriya
image744.png,Text,Latin,STRIKING
image745.png,Text,Latin,Group
image746.png,Text,Latin,Wings
image747.png,Text,Latin,ANNUAL
image748.png,Text,Latin,REPORT
image749.png,Text,Latin,Trump
image750.png,Text,Latin,Birsa
image751.png,Text,Latin,2016-17
image752.png,Text,Latin,Maulana
image753.png,Text,Latin,Abul
image754.png,Text,Latin,Kalam
image755.png,Text,Latin,Follow
image756.png,Text,Latin,department
image757.png,Text,Latin,Azad
image758.png,Text,Latin,Introduction
image759.png,Text,Latin,Government
image760.png,Text,Latin,An
image761.png,Text,Latin,not
image762.png,Text,Latin,zoo
image763.png,Text,Latin,Sr. Assistant
image764.png,Text,Latin,ACROPOLIS
image765.png,Text,Latin,Oudh
image766.png,Text,Latin,AVENUE
image767.png,Text,Latin,are
image768.png,Text,Latin,We
image769.png,Text,Latin,PERFECT
image770.png,Text,Latin,BENGAL
image771.png,Text,Latin,CIRCLE
image772.png,Text,Latin,Type
image773.png,Text,Latin,does
image774.png,Text,Latin,loses
image775.png,Text,Latin,Loan
image776.png,Text,Latin,FOREWARD
image777.png,Text,Latin,Topic
image778.png,Text,Latin,INDEX
image779.png,Text,Latin,Branch
image780.png,Text,Latin,Manager
image781.png,Text,Latin,Assignment
image782.png,Text,Latin,Have
image783.png,Text,Latin,Aliah
image784.png,Text,Latin,Management
image785.png,Text,Latin,say
image786.png,Text,Latin,lioness
image787.png,Text,Latin,Certificate
image788.png,Text,Latin,ASSIGNMENT
image789.png,Text,Latin,POINTS
image790.png,Text,Latin,TO
image791.png,Text,Latin,up
image792.png,Text,Latin,Remarks
image793.png,Text,Latin,Industrial
image794.png,Text,Latin,Branches
image795.png,Text,Latin,BALAN
image796.png,Text,Latin,Branch
image797.png,Text,Latin,if
image798.png,Text,Latin,Ulfa
image799.png,Text,Latin,"IITs,"
image800.png,Text,Latin,JEWELLERS
image801.png,Text,Latin,ORGANIC INDIA
image802.png,Text,Latin,END
image803.png,Text,Latin,OF
image804.png,Text,Latin,SEASON
image805.png,Text,Latin,SALE
image806.png,Text,Latin,UP
image807.png,Text,Latin,TO
image808.png,Text,Latin,50
image809.png,Text,Latin,he
image810.png,Text,Latin,Leopard
image811.png,Text,Latin,tiff
image812.png,Text,Latin,Campus
image813.png,Text,Latin,OFF
image814.png,Text,Latin,CLASSROOM
image815.png,Text,Latin,Pre-historic
image816.png,Text,Latin,TRAINING
image817.png,Text,Latin,TEST
image818.png,Text,Latin,SERIES
image819.png,Text,Latin,OFF
image820.png,Text,Latin,1996
image821.png,Text,Latin,will
image822.png,Text,Latin,member
image823.png,Text,Latin,60
image824.png,Text,Latin,Cashback
image825.png,Text,Latin,Campus
image826.png,Text,Latin,take
image827.png,Text,Latin,BEZEL
image828.png,Text,Latin,GATE
image829.png,Text,Latin,of
image830.png,Text,Latin,Magic
image831.png,Text,Latin,FUNDAMENTALS
image832.png,Text,Latin,OF
image833.png,Text,Latin,ink
image834.png,Text,Latin,held
image835.png,Text,Latin,DATA
image836.png,Text,Latin,SECOND
image837.png,Text,Latin,EDITION
image838.png,Text,Latin,outlets
image839.png,Text,Latin,the
image840.png,Text,Latin,my
image841.png,Text,Latin,University
image842.png,Text,Latin,IIFL
image843.png,Text,Latin,LIMITLESS
image844.png,Text,Latin,Campus
image845.png,Text,Latin,pact
image846.png,Text,Latin,College
image847.png,Text,Latin,Uncle
image848.png,Text,Latin,Best
image849.png,Text,Latin,Great
image850.png,Text,Latin,Eastern
image851.png,Text,Latin,The
image852.png,Text,Latin,trusted
image853.png,Text,Latin,One
image854.png,Text,Latin,Reliance
image855.png,Text,Latin,80+
image856.png,Text,Latin,Anatole
image857.png,Text,Latin,YOU
image858.png,Text,Latin,resigns
image859.png,Text,Latin,President
image860.png,Text,Latin,Trinamul
image861.png,Text,Latin,Town
image862.png,Text,Latin,YOU
image863.png,Text,Latin,State
image864.png,Text,Latin,FINCORP
image865.png,Text,Latin,The
image866.png,Text,Latin,was
image867.png,Text,Latin,venture
image868.png,Text,Latin,Muthoot
image869.png,Text,Latin,IIFL
image870.png,Text,Latin,barber
